,darea,empdensity,housedensity,lat,lon,name,narea,parking,paydensity,popdensity,warea,empnear,empwalk,empdrive,housenear,housewalk,housedrive,paynear,paywalk,paydrive,popnear,popwalk,popdrive,15empnet,30empnet,60empnet,15housenet,30housenet,60housenet,15paynet,30paynet,60paynet,15popnet,30popnet,60popnet
35,49.480084294039244,1340.9583672723008,976.8222342215815,42.275,-71.03,North Quincy,2.5132741228718345,1,54413.66995258883,2450.6538894450164,3.141592653589793,3370.1959643139394,4212.744955392424,66350.73304743068,2455.022043914951,3068.777554893689,48333.2464895756,136756.4686223302,170945.58577791275,2692392.976002126,6159.1650044573735,7698.956255571717,121258.56102525454,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
36,7.0685834705770345,1904.3591160042238,1149.7592446438903,42.267,-71.02,Wollaston,2.5446900494077322,1,53609.61124465909,2860.86174167204,3.141592653589793,4846.003692994854,5982.720608635622,13461.12136943015,2925.780909059858,3612.0751963701955,8127.16919183294,136419.84428690086,168419.56084802578,378944.01190805796,7280.006406764114,8987.662230572982,20222.24001878921,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
37,84.82300164692442,1189.996643943604,933.7069080734931,42.252,-71.005,Quincy Center,3.1101767270538954,0,56437.50206810629,2158.375520502001,3.141592653589793,3701.0998672656383,3738.4847144097353,100939.08728906287,2903.993495379629,2933.326763009726,79199.82260126261,175530.60546528027,177303.64188412146,4787198.33087128,6712.929312108162,6780.736678897132,183079.8903302226,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
38,28.274333882308138,771.8213741159667,578.1286067568424,42.233,-71.007,Quincy Adams,3.141592653589793,1,38807.22036634688,1387.3241936429104,3.141592653589793,2424.7483588063005,2424.7483588063005,21822.7352292567,1816.2445838173985,1816.2445838173985,16346.201254356585,121916.47840915556,121916.47840915556,1097248.3056824,4358.407494895951,4358.407494895951,39225.66745406356,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
39,367.5663404700058,790.4452072146664,403.60575449246113,42.207,-71.001,Braintree,3.141592653589793,1,38503.08509764835,1042.813033596336,3.141592653589793,2483.2568560508576,2483.2568560508576,290541.05215795035,1267.9648732600815,1267.9648732600815,148351.89017142955,120961.00928331469,120961.00928331469,14152438.086147819,3276.093765413935,3276.093765413935,383302.97055343044,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
40,0.0,40589.197114872724,5237.617361308677,42.361,-71.062,Bowdoin,0.18849555921538758,0,3657389.4041381925,9466.621460125849,3.141592653589793,7650.88340827153,127514.72347119218,0.0,987.2676134761017,16454.460224601695,0.0,689401.6610014618,11490027.683357697,0.0,1784.4161060068107,29740.268433446847,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
41,0.0,37684.04367759855,4250.0450041761405,42.36,-71.059,Government Center,0.18849555921538758,0,3541785.389327599,7619.683807295833,3.141592653589793,7103.274886506029,118387.9147751005,0.0,801.1146097527459,13351.910162545764,0.0,667610.817582195,11126846.959703252,0.0,1436.2765603006615,23937.942671677694,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
42,0.0,34594.76431184862,3068.352165050995,42.36,-71.052,Aquarium,1.0681415022205298,0,3660146.2422303557,5716.769102013829,3.141592653589793,36952.103521023164,108682.65741477399,0.0,3277.434290919185,9639.512620350542,0.0,3909554.1055227593,11498688.545655172,0.0,6106.318336472961,17959.759813155764,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
43,7.0685834705770345,14981.288929896979,1915.3512835705003,42.369,-71.04,Maverick,2.199114857512855,0,1706341.5532792304,4410.648401351803,3.141592653589793,32945.57507042931,47065.10724347044,105896.49129780849,4212.077465056205,6017.253521508865,13538.820423394945,3752441.061807919,5360630.088297026,12061417.69866831,9699.522430678073,13856.46061525439,31177.036384322375,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
44,0.0,6113.627432162677,1615.1465105608643,42.374,-71.03,Airport,1.6022122533307945,0,596768.3619342109,4228.572223643599,3.141592653589793,9795.328784110321,19206.527027667296,0.0,2587.807530145092,5074.1324120492,0.0,956149.5818911392,1874803.1017473317,0.0,6775.070230816019,13284.451432972584,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
45,14.137166941154069,4743.838541738566,1622.6453340205055,42.379,-71.023,Wood Island,2.1048670779051615,0,428180.52688605495,4307.130390047489,3.141592653589793,9985.149569403138,14903.208312541996,67064.43740643898,3415.4527426961863,5097.690660740576,22939.607973332593,901263.0944425429,1345168.797675437,6053259.589539467,9065.936958255776,13531.24919142653,60890.621361419384,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
46,21.205750411731106,1173.860640505701,1484.5370212096864,42.387,-71.005,Orient Heights,1.9163715186897738,1,46218.92639257042,3852.278697791872,3.141592653589793,2249.553098376061,3687.791964550919,24892.59576071871,2844.9244658867997,4663.810599814426,31480.721548747377,88572.63416314105,145201.03961170663,980107.0173790199,7382.397178503675,12102.2904565634,81690.46058180297,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
47,0.0,1077.945726948885,1468.695746950158,42.39,-70.997,Suffolk Downs,1.4765485471872029,1,41956.196229410445,3784.428182414577,3.141592653589793,1591.6391970730294,3386.4663767511265,0.0,2168.6005714192797,4614.043768977191,0.0,61950.36058803719,131809.27784688762,0.0,5587.891934678551,11889.131775911808,0.0,17230.307702715985,79011.86123523416,640920.2182473919,15495.92441076899,30083.09040564805,196183.07632538315,964366.2771730628,5045937.234806598,51483903.973034106,38127.814133007676,78983.09969551694,462900.3345404101
