,darea,empdensity,housedensity,lat,lon,name,narea,parking,paydensity,popdensity,warea,empnear,empwalk,empdrive,housenear,housewalk,housedrive,paynear,paywalk,paydrive,popnear,popwalk,popdrive,15empnet,30empnet,60empnet,15housenet,30housenet,60housenet,15paynet,30paynet,60paynet,15popnet,30popnet,60popnet
33,0.0,59728.220017663065,3427.2937858244873,41.878,-87.629,Washington Library-Jackson,0.09424777960769379,0,5495415.862407572,5848.235210448606,3.141592653589793,5629.252116584553,187641.7372194851,0.0,323.01482937720476,10767.16097924016,0.0,517930.7430528133,17264358.101760443,0.0,551.183183208315,18372.7727736105,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
34,0.0,40274.83519027013,3229.074314026282,41.877,-87.632,LaSalle-Van Buren,0.18849555921538758,0,3684595.1576222247,5629.448436495641,3.141592653589793,7591.627581497539,126527.12635829233,0.0,608.6661685704281,10144.436142840468,0.0,694529.8247183104,11575497.078638507,0.0,1061.126031111435,17685.43385185725,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
35,0.0,57381.39345945042,3599.2818996812966,41.879,-87.634,Quincy-Wells,0.34557519189487723,0,5328806.009381971,5853.205059704083,3.141592653589793,19829.58605594503,180268.96414495484,0.0,1243.8225331661224,11307.477574237477,0.0,1841503.1592627496,16740937.811479542,0.0,2022.722461707305,18388.386015520955,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
36,0.0,67628.54445831261,3840.213305323277,41.883,-87.634,Washington-Wells,0.25132741228718347,0,6341672.369750318,5999.295956594186,3.141592653589793,16996.90707545645,212461.3384432056,0.0,965.1508726577108,12064.385908221384,0.0,1593836.106262478,19922951.328280974,0.0,1507.7875283157796,18847.344103947245,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
37,0.0,3989.9707771733047,3966.421387934749,41.911,-87.649,North-Clybourn,1.350884841043611,0,163364.86558373104,7814.604437954658,3.141592653589793,5389.991039090412,12534.862881605612,0.0,5358.178526152212,12460.880293377239,0.0,220687.12047618936,513225.86157253344,0.0,10556.630673985075,24550.303892988548,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
38,0.0,11569.79017660414,6373.863757771421,41.904,-87.632,Clark-Division,1.1309733552923256,0,634182.9555678557,10543.567336660257,2.8902652413026093,13085.124416062172,33439.76239660332,0.0,7208.670080302894,18422.15687188517,0.0,717244.0251277817,1832956.9531043305,0.0,11924.49372749322,30473.706192482667,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
39,7.0685834705770345,23221.352483810362,6790.703534102039,41.897,-87.628,Chicago R,0.6283185307179586,0,1717098.1207657568,10346.323982134023,2.764601535159018,14590.406073911547,64197.7867252108,164142.06833150488,4266.724867088243,18773.589415188264,48000.654754742725,1078884.5683381082,4747092.100687676,12137451.393803718,6500.787082786428,28603.463164260284,73133.85468134732,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
40,0.0,53064.87267866801,7016.262656983733,41.892,-87.628,Grand R,0.7539822368615503,0,4595772.671706267,10373.708440762182,3.141592653589793,40009.97140103547,166708.21417098117,0.0,5290.137412520759,22042.239218836497,0.0,3465130.959120274,14438045.663001144,0.0,7821.591894715415,32589.966227980898,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
41,0.0,67415.9587258829,3378.6232806460207,41.88,-87.629,Monroe,0.09424777960769379,0,6221322.950366072,5767.6384558221125,3.141592653589793,6353.804420038392,211793.48066794642,0.0,318.4277423317495,10614.258077724984,0.0,586345.8742943889,19544862.47647963,0.0,543.5871180411818,18119.57060137273,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
42,0.0,33305.23986064475,2832.926738888199,41.874,-87.628,Harrison,0.6911503837897545,0,3002958.337815675,5353.598191954279,3.141592653589793,23018.929311894448,104631.4968722475,0.0,1957.9784028308363,8899.901831049256,0.0,2075495.8076859468,9434071.853117941,0.0,3700.1414450253355,16818.824750115164,0.0,17934.771808637794,324571.4369203593,689276.4446321584,21663.528725642125,65295.926352019495,413016.43812621944,770988.2859941012,27381639.680264972,48993965.98423434,75869.01109422062,164694.92527301674,1006706.0616545521
