1,0.2447,0.5824
2,0.2096,0.5689
3,0.1906,0.5640
4,0.1856,0.5623
5,0.1868,0.5664
6,0.1851,0.5670
7,0.1892,0.5687
8,0.1963,0.5688
9,0.2018,0.5772
10,0.2118,0.5733
11,0.2059,0.5748
12,0.2107,0.5792
13,0.2171,0.5681
14,0.2049,0.5771
15,0.2075,0.5803
16,0.1934,0.5808
17,0.2126,0.5902
18,0.2142,0.5893
19,0.2268,0.5995
20,0.2686,0.6003
21,0.2597,0.6121
22,0.2485,0.6277
23,0.2542,0.6308
24,0.2614,0.6289
25,0.2483,0.6240
