1,0.3430,0.6932
2,0.2711,0.6610
3,0.1978,0.6378
4,0.1824,0.6327
5,0.1659,0.6232
6,0.1589,0.6273
7,0.1608,0.6273
8,0.1612,0.6291
9,0.1518,0.6296
10,0.1675,0.6277
11,0.1657,0.6351
12,0.1909,0.6269
13,0.2130,0.6175
14,0.2052,0.6187
15,0.2130,0.6113
16,0.2118,0.6250
17,0.2307,0.6217
18,0.2230,0.6387
19,0.2227,0.6522
20,0.2136,0.6590
21,0.2297,0.6464
22,0.2226,0.6654
23,0.2334,0.6740
24,0.2544,0.6809
25,0.3060,0.6506
