0.6700
0.6712
0.6584
0.6513
0.6358
0.6353
0.6211
0.6219
0.6268
0.6282
0.6298
0.6197
0.6220
0.6266
0.6286
0.6330
0.6313
0.6312
0.6357
0.6403
0.6397
0.6606
0.6478
0.6497
0.6513
0.6224
0.6275
0.6245
0.6228
0.6234
0.6156
0.6089
0.6048
0.6078
0.5969
0.5991
0.5983
0.5988
0.6027
0.5912
0.5789
0.5879
0.5943
0.5924
0.5899
0.5915
0.5915
0.5971
0.6078
0.6168
0.6935
0.6597
0.6358
0.6308
0.6218
0.6220
0.6236
0.6274
0.6332
0.6325
0.6386
0.6322
0.6224
0.6253
0.6218
0.6312
0.6408
0.6381
0.6478
0.6540
0.6560
0.6718
0.6714
0.6807
0.6790
0.6934
0.6479
0.6239
0.6153
0.6113
0.6086
0.6071
0.6071
0.6165
0.6169
0.6163
0.6183
0.6111
0.6089
0.6154
0.6226
0.6243
0.6290
0.6360
0.6470
0.6530
0.6630
0.6574
0.6690
0.6732
0.5824
0.5689
0.5640
0.5623
0.5664
0.5670
0.5687
0.5688
0.5772
0.5733
0.5748
0.5792
0.5681
0.5771
0.5803
0.5808
0.5902
0.5893
0.5995
0.6003
0.6121
0.6277
0.6308
0.6289
0.6240
