0.2852
0.2381
0.2345
0.2065
0.2066
0.2088
0.2006
0.1919
0.1879
0.1944
0.2085
0.1920
0.1928
0.1984
0.2170
0.1818
0.1981
0.2072
0.2014
0.1683
0.1563
0.1330
0.1225
0.1167
0.1324
0.2246
0.2037
0.1968
0.1980
0.2037
0.2119
0.2048
0.2013
0.1877
0.1893
0.1712
0.1675
0.1664
0.1643
0.1755
0.1741
0.1493
0.1459
0.1507
0.1619
0.1571
0.1695
0.1636
0.1612
0.1711
0.3437
0.2705
0.1942
0.1790
0.1641
0.1603
0.1643
0.1587
0.1544
0.1545
0.1543
0.1698
0.2052
0.2058
0.2184
0.2200
0.2164
0.2202
0.2226
0.2288
0.2440
0.2449
0.2639
0.2772
0.2758
0.3437
0.3215
0.2741
0.2220
0.2129
0.2004
0.1946
0.1936
0.1937
0.1888
0.1943
0.1897
0.2024
0.1997
0.2045
0.2195
0.2330
0.2246
0.2196
0.2116
0.2074
0.2159
0.2138
0.2005
0.1956
0.2447
0.2096
0.1906
0.1856
0.1868
0.1851
0.1892
0.1963
0.2018
0.2118
0.2059
0.2107
0.2171
0.2049
0.2075
0.1934
0.2126
0.2142
0.2268
0.2686
0.2597
0.2485
0.2542
0.2614
0.2483

