lat,lon,name,near_bachelors,near_business,near_emp_full_time,near_emp_pay,near_employed,near_employment,near_entertainment,near_family,near_finance,near_foreign_born,near_hospitality,near_house_w_child,near_household,near_hunits,near_hunits_attached,near_hunits_detached,near_hunits_large,near_hunits_medium,near_hunits_new,near_hunits_old,near_hunits_owner,near_hunits_renter,near_hunits_vacant,near_labor_force,near_medical,near_pop_child,near_pop_old,near_pop_poor,near_pop_rich,near_population,near_students,near_university,parking,15net_population,30net_population,15net_pop_child,30net_pop_child,15net_pop_old,30net_pop_old,15net_household,30net_household,15net_family,30net_family,15net_house_w_child,30net_house_w_child,15net_bachelors,30net_bachelors,15net_labor_force,30net_labor_force,15net_employed,30net_employed,15net_emp_full_time,30net_emp_full_time,15net_pop_poor,30net_pop_poor,15net_pop_rich,30net_pop_rich,15net_employment,30net_employment,15net_emp_pay,30net_emp_pay,15net_medical,30net_medical,15net_hospitality,30net_hospitality,15net_university,30net_university,15net_finance,30net_finance,15net_business,30net_business,15net_entertainment,30net_entertainment,15net_hunits,30net_hunits,15net_hunits_vacant,30net_hunits_vacant,15net_hunits_detached,30net_hunits_detached,15net_hunits_attached,30net_hunits_attached,15net_hunits_medium,30net_hunits_medium,15net_hunits_large,30net_hunits_large,15net_hunits_old,30net_hunits_old,15net_hunits_new,30net_hunits_new,15net_hunits_owner,30net_hunits_owner,15net_hunits_renter,30net_hunits_renter,15net_foreign_born,30net_foreign_born,15net_students,30net_students
39.755,-105.003,Union Station,4297.687374637746,14987.729543033201,4060.254213891065,3868768.029170054,5297.9077227205835,41673.97497512157,1017.2380426968696,1131.2798585167068,4403.893885445516,594.2299346827256,6669.04626030862,269.03967686301115,4719.5512641474925,5629.671505149786,233.8494627450117,480.0683022469136,4794.738585867611,118.33284172414187,2420.172011585406,1220.7738699951815,1612.6653205658076,3106.885943581685,910.1202410022936,5563.97446891712,3.014331896551724,505.5075429436538,592.3045457740579,2141.032151827389,3310.7988632361366,7958.585863302612,953.6562172909587,506.06063886976483,0,43187.476853485976,130609.96691892714,8109.22437036701,23344.34058310283,4022.53621868493,15588.535886919304,19152.985754064615,58923.716971491805,7882.02059260602,26702.158553272457,3425.2166008522067,11375.664370581773,12292.488603157242,42479.644940013764,24141.206457270404,75428.59381012592,22335.04460510788,70344.4360555269,15555.7979027281,49688.25952723011,19524.340130630095,45184.36968211112,9454.698385562342,36751.68582849108,71713.14377429085,165173.37411479803,5541020.858685182,11752038.57167127,2719.563295648683,3518.674609472395,8580.320899460778,16724.044589041776,664.1230746478336,4730.467695015444,5472.0091245098865,13896.578498367306,18505.08370168212,38734.08273948734,3628.3674680525064,5046.097093165131,21346.949222645424,63922.7422891177,2193.9634685808096,4999.025317625896,6590.793271625333,26135.13180986487,2517.2858271983023,6354.1010511436,1682.8513353267758,5248.807863839457,10468.91887478255,25639.393245053365,5293.687484282753,10380.156421520049,4390.816419240567,9936.984313609017,7139.2765368587325,27029.50313641581,12013.709217205884,31894.213835076,7606.631694987895,16831.1326506476,3866.5989524575516,12292.819592177124
39.749,-105.009,Pepsi Center-Elitch Gardens,1005.9810935949824,1561.776436661706,1187.632764735747,446817.4748044723,1676.831509932772,5499.8451550415475,263.6674682702164,579.9734098280795,451.629478380445,480.81560977230754,747.1271669743037,251.98426595670333,1434.109897674702,1603.044336720082,212.4304857205696,494.36830003795785,771.8891320523572,120.16023189600358,354.39702136741596,498.86053179076293,575.0869422793371,859.022955395365,168.93443904537955,1805.0935725776835,168.10061462324396,551.3592513627843,283.27762037927744,1308.3850703522821,796.8819225878239,3121.221906277578,284.5207317411573,47.98238721230109,0,59634.0319811122,133414.13711641368,11162.416264789255,24057.68528687302,5853.364702745541,15925.876281892375,26296.01630050155,60017.03151368211,11229.994736186327,27454.61779923296,4948.776852694093,11745.81051061768,17841.513964978054,43812.693773047875,33491.767069253285,76982.09003992843,31101.41025927505,71837.63820992546,21674.381550902,50759.132776781276,25050.72956751476,45533.877042972876,14258.053154642888,38326.812219873485,81274.59495415658,170765.4918885862,5960900.972724829,12200876.951922618,2908.0817552285685,3518.674609472395,9033.77653173534,16922.861824230284,2104.795475921584,4749.123709378101,5706.600973836295,15158.60830088077,19248.78482245466,39996.29279334731,3707.250115475998,5099.8119944218615,28910.25813283587,65076.80153507821,2614.2418323343254,5059.7700213960925,10678.402438177482,26811.344736256244,3380.6500398871713,6409.888842885073,2349.3530536905887,5353.083267789187,12346.029945411161,25950.50706911082,7040.601062682653,10381.95893498504,5147.669956764987,10140.397958133253,10588.458473639652,27727.88697842658,15707.557826861892,32289.14453525553,9721.717774577053,17260.13085531546,5620.588031028968,12446.934493433855
39.743,-105.013,Sports Authority-Mile High,448.5056139226673,143.11988381219203,670.010925578207,83627.11588802456,999.5169083313465,1598.830642236926,191.17355100540456,411.112672120887,39.764614628040064,430.39347331505326,96.18363858090925,199.10098727348594,854.3571786580035,933.5324389504848,158.51859874225084,354.9603791626928,318.82701776347164,98.00032958790337,116.64949580750279,278.5448604653473,325.06819166269275,529.2889869953108,79.17526029248133,1096.9811407168972,201.91724537037038,472.9122027002861,198.2331135252742,1098.9817676045145,336.3883245906851,2128.0577340148625,186.22078192060084,1.1802190132729296,0,66480.29941229492,137565.92170364683,12242.762165829023,25019.577514887842,6610.577831473818,16449.634249851777,29271.958114927642,61672.73340168475,12660.861307382953,28540.343911833068,5625.939825757887,12248.525585270834,21172.594555791664,45581.95686905637,37396.05878725326,79289.5773114875,34815.70343007547,74040.45391221478,24339.75850416174,52336.02536200915,26427.045038151955,46166.55673050531,17224.557038646428,40408.10411925885,85038.27568917623,177440.7266983001,6130254.139538456,12721895.331769241,3110.970042943399,3544.209134533734,9217.098146418717,17206.353923175415,3568.6108801227297,4772.570746516564,5812.132394950161,16406.936367740185,19587.560221974865,41466.99676327673,3755.4540911822232,5168.6828376090525,32074.51138802559,66809.99322564917,2802.5532730979457,5137.259823964429,12772.277346595176,27789.607037611106,3700.781477621829,6538.318031960801,2500.717152990398,5497.843893784531,12941.303085109063,26411.37324217858,7871.947137026611,10398.704871200836,5585.961851004948,10442.216000418792,12311.64270995605,28798.902436855165,16960.31540497159,32873.83096482959,10246.101384609523,17754.11143324367,6869.349785685106,12744.551421443071
39.742,-105.011,Auraria West,344.2770038547129,126.79058079001743,578.180379709108,81873.56138829276,880.0546206882844,1592.4571957955802,207.77859839453177,371.2953773247495,38.70749284692416,437.36417699888705,75.72592890637415,181.83300846447298,765.034979534255,841.3914808853914,137.91239568431084,293.30299137656954,316.3410467334286,91.04749741694481,107.49131894770302,207.6420014703544,259.5717413765696,505.46323815768534,76.3565013511365,973.7795223334919,227.84953703703692,455.20798462088675,179.8844748450166,1098.1690351295497,236.09769512001262,1970.7692705849618,180.9061427038626,1.1638004689238588,0,75465.09339122893,137565.92170364683,14055.662383751527,25019.577514887842,7686.921366486749,16449.634249851777,33118.22679896376,61672.73340168475,14555.177677808713,28540.343911833068,6458.205148748839,12248.525585270834,22701.966200854702,45581.95686905637,42431.06750197393,79289.5773114875,39417.432366485125,74040.45391221478,27456.63751457664,52336.02536200915,30318.59278482696,46166.55673050531,18467.404406653994,40408.10411925885,91025.70490519141,177440.7266983001,6380133.980424096,12721895.331769241,3110.970042943399,3544.209134533734,9433.774063870913,17206.353923175415,3656.356955925451,4772.570746516564,5911.2506995632475,16406.936367740185,20064.216149126005,41466.99676327673,3789.590786541885,5168.6828376090525,36142.33631072314,66809.99322564917,3024.1095117593786,5137.259823964429,14624.890548134368,27789.607037611106,4130.4597899023,6538.318031960801,2946.792434212059,5497.843893784531,14146.918351110227,26411.37324217858,8295.496591931966,10398.704871200836,5897.871164071893,10442.216000418792,13964.450396296337,28798.902436855165,19153.776402667427,32873.83096482959,11407.892108782664,17754.11143324367,7468.388526169378,12744.551421443071
39.737,-105.024,Decatur-Federal,573.9754050925923,220.5072337962962,998.3560763888884,146026.23732638883,1528.0111689814808,2851.71116898148,379.2943287037035,649.0463541666663,68.9427083333333,786.8223379629626,127.27042824074069,318.77795138888877,1334.3149884259253,1470.0117476851844,238.67309027777767,500.21765046296275,565.9868055555553,160.31915509259252,188.88113425925917,342.85318287037023,438.1692129629628,896.1457754629625,135.6967592592592,1694.458564814814,419.1278935185183,808.5994791666662,314.8383680555554,1968.04074074074,381.7018518518517,3467.3804976851834,322.06093749999985,2.079224537037036,1,49016.545136466826,102146.92297444504,9266.330151643726,18478.10893648036,5107.683139051575,11498.057292013653,21739.21225675151,45591.41896741879,9276.826180097903,20331.319176963014,4011.953207414168,8800.798580758243,12215.82542728375,32667.590748998588,27020.156544816757,58025.58940907977,24805.491942774017,53986.8106943434,17175.018419983546,37888.234382618415,22231.90870503882,37541.83002171679,9469.709601250852,27683.761047738626,72252.74361624158,129357.01039289856,5483893.861039222,9097793.322947847,2712.036242816092,3481.4530053292096,8574.75001797992,13879.485602536479,777.0748346373485,4472.676223671002,5568.317280606656,9484.590726669005,18599.06309690397,30342.9295604196,3642.6564073383133,4679.728181608101,24035.194402743968,49600.09892304453,2295.982145992462,4008.6799556257383,7400.990561794199,20422.73149156641,2898.9674927496326,5046.502924902076,2328.595383906772,4177.869203190089,11246.467924352488,19664.568582948257,4648.384116615736,9445.713388681428,4408.760094998885,7786.411093094478,7970.741919652934,20215.254657098772,13768.470337098574,25376.16431032001,7677.678568355634,13742.686006113741,4297.007572930511,10062.501220963226
39.736,-105.033,Knox,493.5399305555553,189.6059027777777,858.4489583333329,125562.48645833328,1313.8795138888884,2452.079513888888,326.14097222222205,558.0906249999997,59.28124999999997,676.5590277777775,109.4350694444444,274.1052083333332,1147.327430555555,1264.0079861111105,205.22604166666656,430.1184027777776,486.6708333333331,137.8524305555555,162.41180555555547,294.8065972222221,376.7652777777776,770.5621527777774,116.6805555555555,1457.0013888888882,360.392361111111,695.2843749999997,270.71770833333323,1692.2444444444436,328.21111111111094,2981.47048611111,276.92812499999985,1.7878472222222215,0,47276.02691536489,93761.5166401976,8737.345997751063,17261.01142657587,5255.387308433663,10430.26273270911,21234.05540717154,41403.95426748153,9187.690498308546,18717.897809675993,3887.990759859969,8157.511068256925,12383.531102508363,29351.031140149695,26452.018713406636,52891.81528891098,24337.27682098407,49209.13814601734,16995.14783018254,34493.346080338946,20160.137005985467,34964.19097033071,10017.778713138105,25000.825869979868,70241.46846296809,111245.51628821148,5371978.877419397,7779045.860717777,2095.4239742975733,3435.097705201496,8473.732324024304,11711.323696542084,777.1241611203062,4308.700553385248,5665.858977736127,7788.786304880307,18700.617857236906,25491.925740442108,3097.8365218849453,4314.68599886793,23392.697399265464,44994.08447849724,2158.6419920939247,3590.1302110157094,7551.414892018179,18748.13031078621,2685.269833477093,4911.806328834635,2284.1276727217432,3836.9241077672837,10715.984806686478,17209.797093428395,4217.822277054691,9041.51433985192,4194.045475781316,6997.485280162896,8201.958303327838,18379.72341305401,13032.097103843702,23024.230854427526,6713.202800419405,12863.229568573883,4040.6857466206984,9261.40917221976
39.735,-105.04,Perry,574.9878021284272,218.1028363997114,993.8878111471862,144273.3755275974,1519.7429698773449,2819.0663465007215,374.39025072150076,645.0998241341991,68.11458333333333,777.541351010101,126.2566783910534,316.37631222943725,1326.3727047258296,1460.6001578282828,237.26337932900432,500.0049467893218,559.7033008658009,158.80463113275613,187.3688762626263,342.0715683621934,438.3330988455989,888.039605880231,134.2274531024531,1684.8415764790766,413.5868055555556,801.1279897186148,313.4498511904762,1947.886940836941,383.7940836940837,3442.0377660533914,319.2262851731602,2.137233946608947,0,47276.02691536489,83231.02705994123,8737.345997751063,15188.072624040597,5255.387308433663,9231.240670784335,21234.05540717154,36969.12021454962,9187.690498308546,16539.182652139665,3887.990759859969,7141.5532277476495,12383.531102508363,25838.02261202963,26452.018713406636,46983.7114587631,24337.27682098407,43663.82604525859,16995.14783018254,30657.516173455388,20160.137005985467,31425.885505147184,10017.778713138105,21936.683095974837,70241.46846296809,102359.07027094607,5371978.877419397,7367560.857220696,2095.4239742975733,3327.66613295452,8473.732324024304,11261.893203753783,777.1241611203062,3514.507666477677,5665.858977736127,7453.470919045393,18700.617857236906,24626.270402263515,3097.8365218849453,4231.785022702987,23392.697399265464,40313.59959811945,2158.6419920939247,3344.4793835698324,7551.414892018179,15892.721672054453,2685.269833477093,4572.125092556154,2284.1276727217432,3456.7149568875825,10715.984806686478,16122.427494516109,4217.822277054691,8251.445154031902,4194.045475781316,6631.611691213732,8201.958303327838,16049.152572137597,13032.097103843702,20919.967642412023,6713.202800419405,11288.88045024888,4040.6857466206984,8154.271707186339
39.735,-105.053,Sheridan,818.782469550087,200.4772247079294,1519.1699291573455,133975.40986204325,2289.3408215262243,3014.871022868506,279.9598558289834,953.3956935123042,64.40715883668904,853.0792940591599,139.35119935371614,442.1531506338553,2027.1409706686554,2183.26376460353,323.0470730797912,792.419059159831,759.193139448173,282.4754225702212,209.57916977380066,362.9696433010192,702.0792940591598,1325.0616766094954,156.12279393487447,2528.500497141437,301.4351851851852,1048.4443512304251,531.6100857568979,2493.6255282127768,595.38261247825,4888.77886527467,389.80956375838923,40.41986701466568,1,50982.80134682229,79855.67490470398,9501.245347788185,14744.335715805297,5794.126659261853,8963.038233896394,22784.476093439833,35240.87624352126,10094.83983477175,16020.462190255874,4280.518743513262,6957.24089392415,13318.180142628247,24562.603267801132,28517.29136004982,44913.176052989,26288.865271769246,41728.19007754468,18384.707081755136,29253.060475150993,21146.299161114843,30055.74717368115,11035.776742179534,21025.817482256425,71806.39953364425,90824.952046707,5441313.6355241155,6361317.168296687,2134.1376090679905,3125.950220598198,8600.18956703255,9610.598857061494,857.4286026258336,3390.971583095068,5742.47025830409,6314.417280019915,18988.720364002504,20887.626921530395,3119.646423787279,3817.2307734343444,24999.768971854737,38305.06467777784,2215.2928784149067,3064.1884342565827,8349.746938738019,15620.840232536735,2897.3561535923905,4429.909452319526,2450.8038119567327,3358.3181086651457,11114.777924824384,14628.905658288466,4249.583328429797,7836.14836986814,4340.109907604701,5973.214815435692,9116.941861396446,15517.623527104608,13667.534232043385,19723.25271641665,7059.590678824604,10800.279905750145,4340.153537642906,7775.033685185945
39.737,-105.066,Lamar,815.5243288590603,84.14597315436241,1609.339765100671,58161.77348993288,2391.2441275167785,1936.3179530201342,14.408557046979865,977.4765100671141,29.77768456375839,576.9186241610738,96.05704697986576,427.64597315436237,2144.3775167785234,2261.951342281879,304.116610738255,869.1241610738255,707.3640939597315,335.8154362416107,148.119966442953,233.80285234899327,777.2936241610738,1367.0838926174495,117.57382550335569,2631.1946308724832,0.0,937.9010067114093,613.0360738255033,2165.8942953020132,644.5427852348993,4811.113255033557,317.75671140939596,78.19043624161073,0,43024.215483519685,73009.40747352128,8995.737804844532,13663.989814765528,5201.822113487795,8205.825105168116,18064.92482929234,32264.934429095163,8963.559976255046,14589.595619059248,4011.4790666502504,6280.077920860356,9020.492767990501,21231.522676987523,22953.3168911327,41008.88433498903,20990.95754904866,38013.89690674426,14324.452867864067,26587.683521891246,19005.267009287454,28679.43170304396,7724.977878943398,18059.313598252884,30132.424558522674,87061.27131168736,1572545.6063540624,6191964.00148306,2131.1232771714385,2923.061932883367,1931.1433067239298,9427.277242378117,351.3679637560689,1927.156178893922,1338.5763728585737,6208.885858906049,4000.990820969304,20548.851522010194,2102.40838109041,3769.0267977281196,19370.097466704952,35140.81142258812,1305.1726374126133,2875.876993492962,7869.678636491107,13526.965324119037,2663.5066908473786,4109.778014584868,2332.470970232591,3206.954009365337,6320.039338956772,14033.632518590564,3028.809458434615,7004.802295524183,1919.9378960192948,5534.922921195733,7504.27654083064,13794.43929078821,10560.6482884617,18470.49513830695,6465.36074414188,10275.896295717674,3386.4973203519467,6526.271930529807
39.737,-105.082,Wadsworth,930.16978707227,105.78867385624264,1814.4681455481607,67354.95600382378,2691.895432597143,2203.4255687348923,16.292438544727982,1104.5333265023824,38.945895083578236,642.6508632032192,108.52928032825825,482.24026997005245,2409.5912543256222,2541.15695604283,339.5832379522982,985.8113295204207,789.286267110368,376.2116131601377,165.22428350697922,260.29398657019505,884.0241716695622,1525.56708265606,131.56570171720793,2960.9665547322193,0.0,1054.8507800092218,694.7217393658394,2414.479167734003,744.4401594134387,5409.202081363614,356.9603527332343,86.3087245411231,1,39087.9723719024,66413.6262670083,8224.278201108815,12686.541344451438,4904.956640372344,7445.460808676631,16315.755171688115,29223.70777384355,8300.698235581836,13220.266422117724,3694.0238251165524,5669.213843242609,8018.086664683374,17819.63420627813,20776.350137280224,37041.934935368765,18998.59645122105,34242.49355686734,12950.836403685304,23858.586859514442,16864.70383056091,27378.084746110577,7124.238919897057,15040.726270304214,23766.748564007125,83425.78738331393,1082365.4727806195,6028310.429851566,1786.6399422391628,2783.811455480439,1142.1158486761954,9200.86514157316,303.33573686766465,920.8444193221183,877.9619155056865,6074.2599468651,2479.9668854083884,20176.125085833315,1655.5719501188325,3728.9735030278453,17392.381943335757,31889.44150951595,1076.6267716476416,2665.733735672401,7340.9100410762685,11640.139189094363,2345.825199437777,3759.666764351803,2160.595221086449,3041.601678506992,5352.712016179252,13190.955775385906,2266.2524383591644,6028.847280929118,1503.9783251970584,5080.0856025188705,6964.098997913691,12128.488878965185,9351.656173774425,17095.218894878362,5637.043966860491,9771.366012187947,3049.7864631008383,5541.982889507046
